period,radius,stellar_teff,stellar_logg,stellar_rad,stellar_mag,disposition,insolation,equilibrium_temp,stellar_mass,distance
1.000747038,4.14,5472.0,4.499,0.79,15.419,FALSE POSITIVE,1635.2,1620.0,0.7179219037858656,931.2496185036214
8.884922995,10.51,5332.0,4.5,0.843,15.264,CONFIRMED,83.21,770.0,0.8193664373208198,878.5261542623565
8.09888906,8.95,6214.0,4.442,1.076,15.261,CONFIRMED,223.19,986.0,1.1680126972387088,1520.9033213117132
10.00653012,3.52,6063.0,4.47,1.001,15.063,CONFIRMED,139.21,876.0,1.0781797634820154,1229.5779123776742
17.85522168,13.16,6823.0,4.308,1.367,11.353,CONFIRMED,163.04,911.0,1.3847138957214409,385.18209970020126
12.73262407,4.87,3950.0,4.721,0.541,15.75,CANDIDATE,8.22,432.0,0.5613290926518933,387.02435495905047
83.92494032,4.78,3960.0,4.746,0.509,15.754,CANDIDATE,0.62,226.0,0.5263305588233655,366.6527893758946
5.007316661,6.96,5865.0,4.563,0.827,15.813,CONFIRMED,234.28,998.0,0.9116623936228704,1342.729039444701
2.211116989,1.85,4500.0,4.656,0.646,15.791,CONFIRMED,177.19,931.0,0.6891092146461286,611.2296098936464
27.9541337,1.9,4500.0,4.656,0.646,15.791,CONFIRMED,6.04,400.0,0.6891092146461286,611.2296098936464
12.69104387,2.57,5869.0,4.024,1.626,12.935,CONFIRMED,244.3,1008.0,1.0187417477489926,702.4179470208555
4.409409243,10.95,5600.0,4.368,0.975,15.403,FALSE POSITIVE,347.06,1101.0,0.8087834442089978,1194.8888507488095
16.23947096,4.14,5191.0,4.564,0.837,15.258,CONFIRMED,30.14,598.0,0.9359958803509032,824.4690456496882
6.308201629,2.96,5191.0,4.564,0.837,15.258,CONFIRMED,106.44,819.0,0.9359958803509032,824.4690456496882
2.052349884,13.12,5855.0,4.393,1.08,15.257,CONFIRMED,1183.18,1497.0,1.0511641292095308,1352.771339276522
9.7704486,2.23,3906.0,4.73,0.509,15.777,CONFIRMED,10.59,460.0,0.5072926686141833,360.51978165518017
5.169804269,1.66,3906.0,4.73,0.509,15.777,CONFIRMED,24.75,569.0,0.5072926686141833,360.51978165518017
21.22261195,2.48,5945.0,4.213,1.302,12.365,CONFIRMED,83.56,771.0,1.009357442720118,443.8758748436731
20.09017037,2.25,3906.0,4.73,0.509,15.777,CONFIRMED,4.05,362.0,0.5072926686141833,360.51978165518017
7.11373257,1.16,3561.0,4.855,0.411,15.234,CONFIRMED,8.01,429.0,0.4410691320628273,188.42243345206123
3.306551643,0.91,3561.0,4.855,0.411,15.234,CONFIRMED,22.19,554.0,0.4410691320628273,188.42243345206123
15.36845737,1.11,3561.0,4.855,0.411,15.234,CONFIRMED,2.86,332.0,0.4410691320628273,188.42243345206123
13.81020318,4.56,5942.0,4.327,1.142,15.425,CONFIRMED,113.75,833.0,1.0096136859878797,1591.7623861598054
4.093578461,2.85,6077.0,4.471,0.999,15.399,CONFIRMED,461.07,1182.0,1.0763511960005885,1439.099426286296
105.145959,3.43,6077.0,4.471,0.999,15.399,CONFIRMED,6.09,401.0,1.0763511960005885,1439.099426286296
10.8484518,2.34,4201.0,4.682,0.591,15.058,CONFIRMED,14.66,499.0,0.6123475478325863,347.72801635526525
6.66833241,1.18,4201.0,4.682,0.591,15.058,CONFIRMED,28.06,587.0,0.6123475478325863,347.72801635526525
4.082274889,10.55,5655.0,4.581,0.794,15.198,CONFIRMED,251.48,1016.0,0.8759191596992096,902.8852538593022
3.886655224,1.87,5662.0,4.61,0.738,15.371,CANDIDATE,246.29,1010.0,0.8089762000349684,911.0515073542769
42.1406089,1.85,4500.0,4.656,0.646,15.791,CONFIRMED,3.49,349.0,0.6891092146461286,611.2296098936464
4.617490562,1.62,4500.0,4.656,0.646,15.791,CONFIRMED,66.47,728.0,0.6891092146461286,611.2296098936464
10.19849255,1.75,4500.0,4.656,0.646,15.791,CONFIRMED,23.11,559.0,0.6891092146461286,611.2296098936464
5.795063956,4.33,5865.0,4.563,0.827,15.289,FALSE POSITIVE,192.74,950.0,0.9116623936228704,1054.844351337118
7.15681552,2.47,5029.0,4.494,0.838,15.46,CONFIRMED,88.23,782.0,0.79856644671125,850.2646607053407
17.64830851,2.43,5029.0,4.494,0.838,15.46,CONFIRMED,26.49,579.0,0.79856644671125,850.2646607053407
4.14810719,1.08,5029.0,4.494,0.838,15.46,CONFIRMED,182.76,938.0,0.79856644671125,850.2646607053407
16.51410989,2.72,5527.0,4.488,0.866,15.223,CONFIRMED,43.57,655.0,0.8411216377805263,951.5763950193586
30.1329298,3.14,5527.0,4.488,0.866,15.223,CONFIRMED,19.55,536.0,0.8411216377805263,951.5763950193586
4.79090809,1.36,5527.0,4.488,0.866,15.223,CONFIRMED,227.24,990.0,0.8411216377805263,951.5763950193586
31.71981013,3.09,5869.0,4.024,1.626,12.935,CONFIRMED,71.97,743.0,1.0187417477489926,702.4179470208555
99.6415962,2.64,5527.0,4.488,0.866,15.223,CONFIRMED,3.97,360.0,0.8411216377805263,951.5763950193586
4.708326451,10.6,5560.0,4.246,1.21,15.113,CONFIRMED,431.02,1162.0,0.9405757161406226,1279.033126244106
16.37198661,540.37,4187.0,4.656,0.592,15.654,FALSE POSITIVE,8.71,438.0,0.5787172593472112,455.2756966980465
5.392026903,2.68,5198.0,4.589,0.801,15.651,CONFIRMED,123.33,850.0,0.9080046099410748,948.0951076550136
2.494170338,2.42,5569.0,4.566,0.829,15.251,CANDIDATE,480.19,1194.0,0.9224271610731448,936.8192485091504
6.491682808,9.66,6123.0,4.413,1.107,15.649,CONFIRMED,301.54,1062.0,1.1564271067817224,1816.4480383952755
3.044770796,24.54,5525.0,4.603,0.753,15.621,FALSE POSITIVE,317.36,1076.0,0.8287298341729225,993.1306379916776
3.855603916,13.61,6033.0,4.46,1.046,15.272,CONFIRMED,508.65,1212.0,1.1504993836282866,1400.7001472061113
3.855599139,3.57,5936.0,4.501,0.965,15.054,FALSE POSITIVE,425.74,1158.0,1.0761619881233808,1131.5192245050991
38.47876629,13.26,5510.0,4.539,0.879,13.779,CONFIRMED,13.01,484.0,0.9745424728049468,493.6724731314637
37.60166128,27.22,6140.0,4.354,1.096,15.505,FALSE POSITIVE,31.86,606.0,0.9895645517411932,1692.3653916390635
3.314947362,3.94,5609.0,4.481,0.944,15.142,CONFIRMED,421.03,1155.0,0.9834833454515328,1029.1761501822052
6.71969089,4.37,5931.0,4.479,0.866,15.172,FALSE POSITIVE,194.18,952.0,0.8238702207165879,1070.3371000483398
39.6431552,10.98,5231.0,4.455,0.9,15.011,CONFIRMED,11.74,472.0,0.841992145375976,803.4498770374182
51.42598578,29.66,6257.0,4.41,1.147,15.631,FALSE POSITIVE,21.4,549.0,1.232962469195138,1949.1379035061332
21.80451611,2.6,5481.0,4.629,0.708,15.067,CONFIRMED,20.48,543.0,0.7778386816285113,712.0323097227498
10.28194593,2.53,5196.0,4.593,0.775,15.532,CONFIRMED,50.6,680.0,0.8578797692227709,867.7344233863872
18.11993039,2.95,5196.0,4.593,0.775,15.532,CONFIRMED,23.77,563.0,0.8578797692227709,867.7344233863872
3.78402867,1.7,5196.0,4.593,0.775,15.532,CONFIRMED,191.78,949.0,0.8578797692227709,867.7344233863872
5.15448142,2.94,5431.0,4.457,0.884,15.365,CONFIRMED,204.1,964.0,0.8160702602291002,1001.287304554271
33.80364366,20.7,5855.0,3.999,1.796,13.109,FALSE POSITIVE,72.71,745.0,1.1733719066120372,836.5790224525326
5.743469797,3.13,5897.0,4.531,0.891,15.543,CONFIRMED,219.95,982.0,0.9830563873623352,1291.477364348407
39.4759093,4.06,6225.0,4.45,1.031,15.229,CANDIDATE,26.13,577.0,1.0922960215639732,1441.0671422454575
19.97448524,26.56,6108.0,4.471,0.997,15.217,FALSE POSITIVE,56.84,700.0,1.0720457955306149,1334.2587335423152
3.166353562,3.82,6007.0,4.47,0.998,15.603,CONFIRMED,621.92,1273.0,1.0717268317567967,1543.0949298818678
23.89963441,44.04,6192.0,4.503,0.924,15.453,FALSE POSITIVE,42.8,652.0,0.9912129416379728,1416.7091723053268
3.388012244,2.11,5553.0,4.221,1.25,15.065,CONFIRMED,705.93,1315.0,0.947639265155402,1289.1759620865946
5.83909761,2.06,5553.0,4.221,1.25,15.065,CONFIRMED,341.48,1097.0,0.947639265155402,1289.1759620865946
1.620467654,1.57,5553.0,4.221,1.25,15.065,CONFIRMED,1893.42,1681.0,0.947639265155402,1289.1759620865946
10.6816951,2.3,5553.0,4.221,1.25,15.065,CONFIRMED,152.75,897.0,0.947639265155402,1289.1759620865946
6.104849417,3.18,5085.0,4.584,0.712,15.017,CONFIRMED,89.25,784.0,0.7092233221689005,602.2942919204525
3.578780566,10.43,5524.0,4.421,0.994,13.938,CONFIRMED,406.6,1145.0,0.9497204509845344,603.7269505755061
3.187067566,23.88,5450.0,4.552,0.811,15.653,FALSE POSITIVE,319.76,1079.0,0.8548004255403636,1056.2353489402858
5.826657508,4.09,5561.0,4.362,1.06,15.843,CONFIRMED,248.57,1013.0,0.9428329500403386,1568.7671786193118
12.41216347,2.58,5561.0,4.362,1.06,15.843,CONFIRMED,90.65,787.0,0.9428329500403386,1568.7671786193118
18.74649011,3.05,5561.0,4.362,1.06,15.843,CONFIRMED,52.38,686.0,0.9428329500403386,1568.7671786193118
20.86021229,5.5,6035.0,4.22,1.257,15.237,CONFIRMED,87.76,781.0,0.956078554203883,1657.435610982105
42.63427848,5.22,6035.0,4.22,1.257,15.237,CONFIRMED,33.82,615.0,0.956078554203883,1657.435610982105
87.6476068,4.0,6035.0,4.22,1.257,15.237,CONFIRMED,12.94,484.0,0.956078554203883,1657.435610982105
9.61731426,1.94,6035.0,4.22,1.257,15.237,CANDIDATE,246.13,1010.0,0.956078554203883,1657.435610982105
9.467821474,2.13,3582.0,4.807,0.458,15.073,CONFIRMED,6.47,407.0,0.490403969979815,197.27110631926985
0.893040969,1.24,3582.0,4.807,0.458,15.073,CONFIRMED,151.14,893.0,0.490403969979815,197.27110631926985
4.942783419,10.62,5514.0,4.459,0.978,13.758,CONFIRMED,244.42,1008.0,1.0034615378097071,544.7775691072104
20.83426731,2.74,5537.0,4.549,0.88,15.412,CONFIRMED,29.62,595.0,0.9995128124363276,1058.713761713577
9.94602357,3.12,5344.0,4.365,1.013,15.596,CONFIRMED,100.34,807.0,0.867045546757183,1235.6321036483869
1.04562195,1.45,5344.0,4.365,1.013,15.596,CONFIRMED,2031.84,1710.0,0.867045546757183,1235.6321036483869
5.71462396,1.78,5344.0,4.365,1.013,15.596,CONFIRMED,210.16,971.0,0.867045546757183,1235.6321036483869
102.9641952,39.0,5047.0,3.066,7.119,13.608,FALSE POSITIVE,95.4,797.0,2.1511020152920275,3100.505039182648
8.14515981,3.43,5896.0,4.197,1.24,14.925,CONFIRMED,287.91,1050.0,0.8824018127025117,1351.709835852689
18.9985279,43.17,5896.0,4.197,1.24,14.925,CONFIRMED,93.03,792.0,0.8824018127025117,1351.709835852689
4.24439049,2.07,5896.0,4.197,1.24,14.925,CONFIRMED,686.99,1305.0,0.8824018127025117,1351.709835852689
90.1240507,7.12,6520.0,4.375,1.215,14.96,CANDIDATE,13.09,485.0,1.2763670293848772,1645.9563302397144
28.5742692,2.32,5551.0,4.508,0.812,13.771,CONFIRMED,19.83,538.0,0.7743460365058297,461.1533023884778
856.672115,3.87,6449.0,4.232,1.309,13.997,CANDIDATE,0.81,242.0,1.0658652771731134,1113.4513330440552
0.689210173,1.32,5630.0,4.505,0.954,13.248,CANDIDATE,3362.71,1943.0,1.061499443159605,438.0382180120011
7.34373964,1.84,5757.0,4.597,0.762,14.657,CONFIRMED,117.5,839.0,0.8370144660856282,699.9939224792938
0.445277068,35.74,6167.0,4.444,1.064,15.343,FALSE POSITIVE,10177.11,2562.0,1.1473773627448298,1538.2834370233409
0.379463865,59.56,5075.0,3.892,1.783,13.787,FALSE POSITIVE,19256.81,3000.0,0.9039110751788588,852.6489772795443
9.88047978,23.6,6113.0,4.512,0.917,15.212,FALSE POSITIVE,129.45,860.0,0.9966936528933552,1226.379737431649
4.6484156,5.06,6980.0,3.577,3.482,10.963,FALSE POSITIVE,6152.88,2259.0,1.6690930733181797,857.9983470165603
17.51201477,13.66,6224.0,4.33,1.132,12.336,FALSE POSITIVE,98.77,804.0,0.9988858820287452,417.38076809680393
3.9886021,34.39,4813.0,2.472,13.652,6.974,CANDIDATE,23135.72,3145.0,2.014724095436774,254.7855784313435
0.533059312,133.56,8523.0,3.559,4.051,7.748,CANDIDATE,277887.7,5862.0,2.167442114317429,338.6055398271266
0.525154153,23.61,5582.0,4.497,0.846,15.058,FALSE POSITIVE,4391.51,2073.0,0.8195279076891816,878.8137968653164
1.303861044,27.85,5758.0,4.475,0.902,13.555,FALSE POSITIVE,1595.19,1610.0,0.8855969177709164,498.9955788568666
0.73452496,2.39,5767.0,4.438,1.0,13.22,FALSE POSITIVE,141.45,878.0,0.999592574439681,475.605361690109
2.55549176,23.35,5948.0,4.508,0.901,14.554,FALSE POSITIVE,701.68,1312.0,0.9533944144201946,842.5846632210389
2.947376671,403.59,8090.0,4.002,2.234,10.47,FALSE POSITIVE,7903.84,2404.0,1.828055424220798,589.2872587717413
224.7789355,7.67,5873.0,4.293,1.235,13.492,CONFIRMED,2.92,333.0,1.0918348101190536,690.4524872146934
0.890110752,1.25,4768.0,4.628,0.711,15.723,FALSE POSITIVE,838.42,1372.0,0.7826403283671508,731.9626711139061
5.76573396,7.47,5772.0,3.364,4.434,14.313,FALSE POSITIVE,3518.78,1964.0,1.6573506342461142,3494.581494240458
7.42608123,2.47,6049.0,4.353,1.176,14.818,CONFIRMED,273.78,1037.0,1.136678550397373,1284.4622053148523
15.9868932,1.62,6049.0,4.353,1.176,14.818,CONFIRMED,98.51,803.0,1.136678550397373,1284.4622053148523
0.73094589,17.12,5901.0,4.553,0.848,15.401,FALSE POSITIVE,3248.17,1922.0,0.9367306394899704,1152.9060565453146
18.92537246,13.92,4941.0,3.317,4.885,14.604,CONFIRMED,443.58,1171.0,1.805311536268583,3225.827314559645
0.933749106,3.22,6215.0,3.849,2.188,13.079,FALSE POSITIVE,15822.49,2863.0,1.2328710553898228,1132.5996491181745
2.037440623,1.19,6253.0,4.415,1.015,14.187,FALSE POSITIVE,1448.05,1572.0,0.9766863221903924,885.9102749457763
129995.7784,2.99,4500.0,4.572,0.726,13.447,CANDIDATE,0.0,25.0,0.7172924550590954,233.4041036234364
31.5925809,1.78,5676.0,4.1,1.487,13.29,CONFIRMED,53.09,688.0,1.0149507254324686,707.5262889761009
17.157236,1.55,5676.0,4.1,1.487,13.29,CONFIRMED,119.87,844.0,1.0149507254324686,707.5262889761009
1.97376085,8.78,3807.0,4.762,0.503,15.715,CONFIRMED,76.1,753.0,0.5332845372761011,328.9126507707865
13.11896244,8.25,7221.0,3.488,4.24,9.275,CANDIDATE,2310.43,1768.0,2.016298070201876,513.9340422881709
4.618767792,7.48,6013.0,4.381,1.033,13.652,FALSE POSITIVE,442.78,1170.0,0.9354566449406552,651.6727607889866
7.82187328,2.78,7221.0,3.488,4.24,9.275,CANDIDATE,4601.71,2101.0,2.016298070201876,513.9340422881709
53.5057611,2.52,6247.0,4.016,1.762,9.582,CANDIDATE,49.16,675.0,1.1744508036765489,184.1177907463786
2.785821236,1.69,6202.0,4.026,1.733,8.224,CONFIRMED,2388.98,1784.0,1.1625727702360664,95.50122132852418
52.56901867,78.54,7240.0,4.178,1.717,9.729,FALSE POSITIVE,69.62,737.0,1.6194353369917889,257.8661087278951
3.411758679,14.71,3995.0,4.71,0.561,15.258,FALSE POSITIVE,51.85,684.0,0.5885030849701895,327.2979368346902
0.525426427,1.45,5791.0,4.575,0.802,14.797,FALSE POSITIVE,4349.62,2069.0,0.8813973853330057,795.1120536559001
1.269091415,1.41,5041.0,4.576,0.766,13.999,CONFIRMED,740.47,1331.0,0.8058988954512173,398.4822708235776
2.853133997,1.36,5041.0,4.576,0.766,13.999,CONFIRMED,251.77,1016.0,0.8058988954512173,398.4822708235776
6.79685353,2.01,6061.0,4.486,0.97,15.391,CONFIRMED,222.91,985.0,1.0504284839855038,1384.8640498445582
8.667822346,67.37,6266.0,3.923,1.889,13.03,FALSE POSITIVE,681.39,1303.0,1.089649784038437,971.7612522773238
1.475323222,5.88,4941.0,3.317,4.885,14.604,CONFIRMED,13331.51,2740.0,1.805311536268583,3225.827314559645
4.15246118,7.62,4941.0,3.317,4.885,14.604,CONFIRMED,3354.56,1941.0,1.805311536268583,3225.827314559645
6.7210783,2.39,5767.0,4.438,1.0,14.792,FALSE POSITIVE,141.45,878.0,0.999592574439681,980.949707335549
8.7348852,1.59,5982.0,4.493,0.96,14.794,CONFIRMED,148.62,890.0,1.0455997900075988,1014.1703034658732
10.26547688,1.81,5699.0,4.553,0.853,15.212,FALSE POSITIVE,83.13,770.0,0.9478095572666232,991.5010632050356
13.4471791,5.24,6276.0,4.405,1.041,14.0,CANDIDATE,122.34,848.0,1.0039786565389148,839.7759607720435
3.305577989,25.89,5534.0,4.629,0.707,15.537,FALSE POSITIVE,263.55,1027.0,0.7756429489716592,900.0042546952285
4.800653901,16.91,6715.0,4.347,1.241,13.32,FALSE POSITIVE,778.45,1347.0,1.2484368645320705,837.9356244347838
15.06649901,56.44,5751.0,4.028,1.626,13.855,FALSE POSITIVE,177.96,932.0,1.028168049082475,1030.2772630372235
34.82008158,11.36,5114.0,4.522,0.784,15.187,FALSE POSITIVE,10.49,459.0,0.7455128724693239,725.4113546707898
0.651784374,33.65,5555.0,4.375,1.061,14.997,FALSE POSITIVE,4500.59,2090.0,0.9733158351106188,1061.280903258769
1.353771892,430.99,4283.0,2.012,15.76,10.523,FALSE POSITIVE,136609.48,4903.0,0.9309694882600696,1193.9859080146923
18.95491633,71.39,6362.0,3.761,2.534,10.988,FALSE POSITIVE,397.48,1139.0,1.350318576576759,524.7359019171591
4.348866254,2436.69,3598.0,0.65,101.451,10.68,FALSE POSITIVE,401588.95,6421.0,1.6762380150825211,5830.76434433831
47.93094546,68.02,8214.0,4.104,1.938,10.376,FALSE POSITIVE,158.41,905.0,1.739925153891665,504.6729282703475
3.99751422,2.98,5066.0,3.122,5.324,10.733,FALSE POSITIVE,5563.95,2203.0,1.3686711561419531,621.6060844980316
1.592633181,1.56,4506.0,4.626,0.651,15.47,FALSE POSITIVE,290.51,1053.0,0.653107992313527,532.733739189207
67.5923754,12.1,6038.0,4.082,1.744,13.675,CONFIRMED,28.2,588.0,1.33941754195971,1121.1908300149737
17.02902786,2.54,5839.0,4.327,1.067,15.381,CONFIRMED,76.66,755.0,0.8813570039861973,1407.3049299590596
6.84619236,1.67,5839.0,4.327,1.067,15.381,CONFIRMED,258.41,1022.0,0.8813570039861973,1407.3049299590596
67.8321638,2.39,5839.0,4.327,1.067,15.381,CONFIRMED,12.14,476.0,0.8813570039861973,1407.3049299590596
43.1312147,2.39,5839.0,4.327,1.067,15.381,CONFIRMED,22.21,554.0,0.8813570039861973,1407.3049299590596
1.224866441,1.54,5553.0,4.32,1.107,15.376,CONFIRMED,2174.33,1741.0,0.9335084705235204,1317.497521710904
37.8102649,2.33,6085.0,4.451,0.973,14.633,CONFIRMED,24.27,566.0,0.9750989792434844,987.5994616661776
25.93406406,2.48,5952.0,4.287,1.225,13.703,CONFIRMED,55.1,695.0,1.0594859422705036,775.1910910495914
83.4463485,2.73,5952.0,4.287,1.225,13.703,CONFIRMED,11.59,471.0,1.0594859422705036,775.1910910495914
7.04710032,25.2,5766.0,4.363,1.068,14.928,FALSE POSITIVE,223.84,986.0,0.9593244794218178,1114.980746187803
12.99204853,2.03,5765.0,4.236,1.242,13.974,CONFIRMED,132.94,866.0,0.9684254920858864,835.3472711565717
11.11620211,8.96,6122.0,4.471,0.996,15.38,FALSE POSITIVE,125.21,853.0,1.0698963308170228,1443.4203639182174
1.922861499,5.09,5778.0,4.531,0.911,14.942,FALSE POSITIVE,884.12,1392.0,1.027684426326032,961.214450352725
0.635445336,19.0,3920.0,4.7,0.55,15.432,FALSE POSITIVE,451.42,1177.0,0.5527750089198287,334.7199998554405
1.665784138,97.27,6261.0,3.686,2.789,11.84,FALSE POSITIVE,11424.49,2636.0,1.3763219931402872,828.0999548525031
55.6639167,34.14,5587.0,4.528,0.853,15.593,FALSE POSITIVE,8.38,434.0,0.8947899211853007,1135.672770460549
52.09081627,7.14,6198.0,4.237,1.324,13.914,CONFIRMED,29.07,592.0,1.1030596325337665,1001.2394847133174
7.1548608,7.41,7443.0,4.166,1.739,12.616,FALSE POSITIVE,1141.57,1482.0,1.615928666115345,1043.1396638252938
4.28746668,2.29,5296.0,4.576,0.815,11.631,CONFIRMED,186.31,942.0,0.9123011845317044,157.25352910841855
2.002779769,1.42,5346.0,4.44,0.892,14.606,FALSE POSITIVE,696.4,1311.0,0.7990109479865345,690.1914934480646
8.18739443,1.92,5251.0,4.494,0.849,14.138,CONFIRMED,88.36,782.0,0.8196687951138291,510.90313304895705
76.0498163,1.75,5251.0,4.494,0.849,14.138,CONFIRMED,4.53,372.0,0.8196687951138291,510.90313304895705
3.341799486,1.67,5873.0,4.293,1.235,13.492,CONFIRMED,798.41,1356.0,1.0918348101190536,690.4524872146934
3.3226948,15.33,5234.0,2.41,16.959,11.899,FALSE POSITIVE,52428.3,3859.0,2.6954017228921936,3615.884219381445
36.97708808,38.6,5589.0,4.193,1.239,13.698,FALSE POSITIVE,31.08,602.0,0.8729022923873611,689.7415120093478
1.851409163,20.42,7117.0,4.176,1.469,13.473,FALSE POSITIVE,5090.14,2154.0,1.1799581732350717,1195.5357479547165
1.303859704,0.98,6802.0,4.103,1.521,11.558,FALSE POSITIVE,7759.2,2393.0,1.069255392985294,468.11149772801934
145.5624926,40.15,6148.0,4.346,1.095,13.884,FALSE POSITIVE,5.33,387.0,0.9697309562974624,803.5791798334185
3.749105745,1.68,5751.0,4.447,0.983,13.333,CONFIRMED,428.25,1160.0,0.9861206582522832,489.7642626681015
11.08956602,3.51,6353.0,3.698,2.867,12.808,CONFIRMED,965.62,1422.0,1.4951281113863473,1368.7755619973066
7.37290344,2.67,5973.0,4.371,1.07,13.835,CANDIDATE,240.11,1004.0,0.980822853824832,724.6288925274482
7.24476126,0.65,5370.0,4.494,0.874,11.157,FALSE POSITIVE,116.02,837.0,0.8686521252556132,139.3820485317196
119.0624882,10.4,5697.0,4.392,0.92,15.289,CANDIDATE,4.26,366.0,0.7610245657686887,1107.2026215093942
8.70798309,2.01,4362.0,4.722,0.554,15.842,CONFIRMED,20.59,543.0,0.5899871472509608,504.2291236101687
14.8623076,1.57,4362.0,4.722,0.554,15.842,CANDIDATE,10.08,454.0,0.5899871472509608,504.2291236101687
4.17634276,1.23,4362.0,4.722,0.554,15.842,CONFIRMED,54.8,694.0,0.5899871472509608,504.2291236101687
27.40229859,3.63,6198.0,4.237,1.324,13.914,CONFIRMED,68.46,734.0,1.1030596325337665,1001.2394847133174
3.179267286,1.21,5511.0,4.554,0.857,12.55,CONFIRMED,347.01,1101.0,0.9589250527983972,273.3936877266532
10.38122447,2.18,5095.0,4.566,0.78,13.562,CONFIRMED,48.37,672.0,0.8166053608514354,338.9454579477796
24.5709023,2.82,5095.0,4.566,0.78,13.562,CONFIRMED,15.33,505.0,0.8166053608514354,338.9454579477796
81.221876,16.59,5619.0,4.536,0.874,15.488,FALSE POSITIVE,5.2,385.0,0.9568544622857506,1121.4407573967644
0.817026268,2.92,5619.0,4.536,0.874,15.488,FALSE POSITIVE,2386.13,1784.0,0.9568544622857506,1121.4407573967644
3.024092505,12.14,6063.0,4.261,1.358,13.958,CONFIRMED,1162.54,1489.0,1.2263729454936798,1002.817133758942
5.670155713,5.85,3337.0,5.126,0.183,13.783,FALSE POSITIVE,3.21,341.0,0.1632018963248314,37.766813372246936
1.022678654,1.14,5366.0,4.363,1.02,14.803,CONFIRMED,2138.47,1734.0,0.8750308501227917,870.6595089730057
12.10968709,2.98,6021.0,4.093,1.458,14.348,CONFIRMED,240.8,1005.0,0.960147751557294,1270.6958674806417
4.75796103,1.7,6021.0,4.093,1.458,14.348,CONFIRMED,835.65,1372.0,0.960147751557294,1270.6958674806417
20.4972755,2.96,6021.0,4.093,1.458,14.348,CONFIRMED,119.42,843.0,0.960147751557294,1270.6958674806417
13.55480534,0.62,5370.0,4.494,0.874,11.157,FALSE POSITIVE,50.41,679.0,0.8686521252556132,139.3820485317196
29.74454668,20.06,4889.0,4.569,0.788,11.753,FALSE POSITIVE,10.1,455.0,0.8392192869284218,137.0607585800718
14.15402428,53.25,5850.0,4.404,1.037,12.932,FALSE POSITIVE,86.13,777.0,0.9939866099936042,444.46475452075344
0.844786082,35.27,5705.0,4.452,0.915,15.363,FALSE POSITIVE,2846.03,1864.0,0.8643013859334447,1142.560565559163
0.848483947,32.11,5941.0,4.504,0.936,15.323,FALSE POSITIVE,3117.82,1908.0,1.0194706301730847,1244.3478238341895
11.99097576,37.47,6110.0,4.352,1.072,14.977,FALSE POSITIVE,141.63,880.0,0.9423507748368358,1285.357822568045
